,pokemon_name,params,ranking,param_name,rate
256,ヒードラン,倒されたポケモン,3,パオジアン,-1
257,ヒードラン,倒されたポケモン,4,カイリュー,-1
258,ヒードラン,倒されたポケモン,5,ヒードラン,-1
259,ヒードラン,倒されたポケモン,6,ランドロス,-1
260,ヒードラン,倒されたポケモン,7,ガチグマ,-1
261,ヒードラン,倒されたポケモン,8,テツノツツミ,-1
262,ヒードラン,倒されたポケモン,9,ヌメルゴン,-1
263,ヒードラン,倒されたポケモン,10,サンダー,-1
264,ヒードラン,倒されたわざ,1,じしん,13.4
265,ヒードラン,倒されたわざ,2,テラバースト,8.3
266,ヒードラン,倒されたわざ,3,すいりゅうれんだ,6.0
267,ヒードラン,倒されたわざ,4,シャドーボール,5.4
268,ヒードラン,倒されたわざ,5,インファイト,5.3
269,ヒードラン,倒されたわざ,6,だいちのちから,4.9
270,ヒードラン,倒されたわざ,7,１０まんボルト,2.9
271,ヒードラン,倒されたわざ,8,ムーンフォース,2.8
272,ヒードラン,倒されたわざ,9,せいなるつるぎ,2.6
273,ヒードラン,倒されたわざ,10,ハイドロポンプ,2.4
274,パオジアン,覚えているわざ,1,つららおとし,95.0
275,パオジアン,覚えているわざ,2,せいなるつるぎ,69.8
276,パオジアン,覚えているわざ,3,ふいうち,67.4
277,パオジアン,覚えているわざ,4,テラバースト,44.0
278,パオジアン,覚えているわざ,5,かみくだく,41.2
279,パオジアン,覚えているわざ,6,こおりのつぶて,37.1
280,パオジアン,覚えているわざ,7,つるぎのまい,13.9
281,パオジアン,覚えているわざ,8,じごくづき,11.5
282,パオジアン,覚えているわざ,9,ぜったいれいど,4.1
283,パオジアン,覚えているわざ,10,カタストロフィ,4.0
284,パオジアン,とくせい,1,わざわいのつるぎ,100.0
285,パオジアン,せいかく,1,ようき,55.9
286,パオジアン,せいかく,2,いじっぱり,42.8
287,パオジアン,せいかく,3,むじゃき,0.3
288,パオジアン,せいかく,4,さみしがり,0.2
289,パオジアン,せいかく,5,わんぱく,0.2
290,パオジアン,せいかく,6,おくびょう,0.1
291,パオジアン,せいかく,7,せっかち,0.1
292,パオジアン,せいかく,8,のうてんき,0.1
293,パオジアン,せいかく,9,やんちゃ,0.1
294,パオジアン,せいかく,10,まじめ,0.1
295,パオジアン,もちもの,1,きあいのタスキ,52.2
296,パオジアン,もちもの,2,こだわりハチマキ,17.9
297,パオジアン,もちもの,3,いのちのたま,14.8
298,パオジアン,もちもの,4,こだわりスカーフ,5.2
299,パオジアン,もちもの,5,ゴツゴツメット,3.9
300,パオジアン,もちもの,6,とつげきチョッキ,2.2
301,パオジアン,もちもの,7,ラムのみ,1.3
302,パオジアン,もちもの,8,くろいメガネ,1.0
303,パオジアン,もちもの,9,クリアチャーム,0.3
304,パオジアン,もちもの,10,オボンのみ,0.2
305,パオジアン,テラスタイプ,1,でんき,29.8
306,パオジアン,テラスタイプ,2,フェアリー,24.8
307,パオジアン,テラスタイプ,3,あく,13.3
308,パオジアン,テラスタイプ,4,ゴースト,11.9
309,パオジアン,テラスタイプ,5,くさ,8.9
310,パオジアン,テラスタイプ,6,こおり,7.2
311,パオジアン,テラスタイプ,7,ほのお,1.7
312,パオジアン,テラスタイプ,8,どく,0.8
313,パオジアン,テラスタイプ,9,みず,0.5
314,パオジアン,テラスタイプ,10,かくとう,0.4
315,パオジアン,同じチーム,1,ハバタクカミ,-1
316,パオジアン,同じチーム,2,ウーラオス,-1
317,パオジアン,同じチーム,3,ヒードラン,-1
318,パオジアン,同じチーム,4,ランドロス,-1
319,パオジアン,同じチーム,5,サンダー,-1
320,パオジアン,同じチーム,6,カイリュー,-1
321,パオジアン,同じチーム,7,サーフゴー,-1
322,パオジアン,同じチーム,8,ディンルー,-1
323,パオジアン,同じチーム,9,クレセリア,-1
324,パオジアン,同じチーム,10,ボルトロス,-1
325,パオジアン,倒したポケモン,1,ウーラオス,-1
326,パオジアン,倒したポケモン,2,ハバタクカミ,-1
327,パオジアン,倒したポケモン,3,パオジアン,-1
328,パオジアン,倒したポケモン,4,ヒードラン,-1
329,パオジアン,倒したポケモン,5,ランドロス,-1
330,パオジアン,倒したポケモン,6,サンダー,-1
331,パオジアン,倒したポケモン,7,カイリュー,-1
332,パオジアン,倒したポケモン,8,テツノツツミ,-1
333,パオジアン,倒したポケモン,9,ガチグマ,-1
334,パオジアン,倒したポケモン,10,ヌメルゴン,-1
335,パオジアン,倒したわざ,1,つららおとし,29.6
336,パオジアン,倒したわざ,2,かみくだく,14.2
337,パオジアン,倒したわざ,3,せいなるつるぎ,14.2
338,パオジアン,倒したわざ,4,テラバースト,13.7
339,パオジアン,倒したわざ,5,ふいうち,13.6
340,パオジアン,倒したわざ,6,こおりのつぶて,9.5
341,パオジアン,倒したわざ,7,じごくづき,3.1
342,パオジアン,倒したわざ,8,アイススピナー,0.9
343,パオジアン,倒したわざ,9,ぜったいれいど,0.8
344,パオジアン,倒したわざ,10,つじぎり,0.2
345,パオジアン,倒されたポケモン,1,ウーラオス,-1
346,パオジアン,倒されたポケモン,2,パオジアン,-1
347,パオジアン,倒されたポケモン,3,ハバタクカミ,-1
348,パオジアン,倒されたポケモン,4,ヒードラン,-1
349,パオジアン,倒されたポケモン,5,カイリュー,-1
350,パオジアン,倒されたポケモン,6,テツノツツミ,-1
351,パオジアン,倒されたポケモン,7,クレセリア,-1
352,パオジアン,倒されたポケモン,8,ランドロス,-1
353,パオジアン,倒されたポケモン,9,ガチグマ,-1
354,パオジアン,倒されたポケモン,10,ヌメルゴン,-1
355,パオジアン,倒されたわざ,1,ムーンフォース,7.4
356,パオジアン,倒されたわざ,2,すいりゅうれんだ,7.0
357,パオジアン,倒されたわざ,3,テラバースト,6.4
358,パオジアン,倒されたわざ,4,じしん,5.0
359,パオジアン,倒されたわざ,5,アクアジェット,4.7
360,パオジアン,倒されたわざ,6,しんそく,3.8
361,パオジアン,倒されたわざ,7,ドレインパンチ,3.1
362,パオジアン,倒されたわざ,8,インファイト,3.1
363,パオジアン,倒されたわざ,9,ふいうち,2.9
364,パオジアン,倒されたわざ,10,せいなるつるぎ,2.7
365,ランドロス,覚えているわざ,1,じしん,99.4
366,ランドロス,覚えているわざ,2,とんぼがえり,81.9
367,ランドロス,覚えているわざ,3,がんせきふうじ,52.1
368,ランドロス,覚えているわざ,4,ステルスロック,44.3
369,ランドロス,覚えているわざ,5,テラバースト,37.4
370,ランドロス,覚えているわざ,6,ちょうはつ,17.3
371,ランドロス,覚えているわざ,7,ストーンエッジ,14.2
372,ランドロス,覚えているわざ,8,いわなだれ,13.5
373,ランドロス,覚えているわざ,9,うちおとす,12.2
374,ランドロス,覚えているわざ,10,ビルドアップ,6.1
375,ランドロス,とくせい,1,いかく,100.0
376,ランドロス,せいかく,1,ようき,33.3
377,ランドロス,せいかく,2,わんぱく,32.0
378,ランドロス,せいかく,3,いじっぱり,31.2
379,ランドロス,せいかく,4,しんちょう,1.1
380,ランドロス,せいかく,5,のんき,0.5
381,ランドロス,せいかく,6,おっとり,0.2
382,ランドロス,せいかく,7,ずぶとい,0.2
383,ランドロス,せいかく,8,おだやか,0.1
384,ランドロス,せいかく,9,てれや,0.1
385,ランドロス,せいかく,10,れいせい,0.1
386,ランドロス,もちもの,1,オボンのみ,29.6
387,ランドロス,もちもの,2,こだわりスカーフ,23.9
388,ランドロス,もちもの,3,こだわりハチマキ,11.9
389,ランドロス,もちもの,4,ゴツゴツメット,8.6
390,ランドロス,もちもの,5,とつげきチョッキ,8.4
391,ランドロス,もちもの,6,きあいのタスキ,6.0
392,ランドロス,もちもの,7,たべのこし,5.6
393,ランドロス,もちもの,8,いのちのたま,1.4
394,ランドロス,もちもの,9,ラムのみ,1.0
395,ランドロス,もちもの,10,おんみつマント,0.9
396,ランドロス,テラスタイプ,1,ひこう,38.9
397,ランドロス,テラスタイプ,2,みず,27.9
398,ランドロス,テラスタイプ,3,はがね,9.3
399,ランドロス,テラスタイプ,4,フェアリー,7.5
400,ランドロス,テラスタイプ,5,じめん,6.6
401,ランドロス,テラスタイプ,6,こおり,5.1
402,ランドロス,テラスタイプ,7,でんき,2.7
403,ランドロス,テラスタイプ,8,ほのお,0.6
404,ランドロス,テラスタイプ,9,くさ,0.4
405,ランドロス,テラスタイプ,10,いわ,0.4
406,ランドロス,同じチーム,1,ウーラオス,-1
